env,candidate_id,variant,samples,noise,score,failure
point_mass,0,learned_j,32,0.0,0.0006398590721419403,0
point_mass,1,learned_j,32,0.0,0.00023206020205210703,0
point_mass,2,learned_j,32,0.0,6.777447674102168e-05,0
point_mass,3,learned_j,32,0.0,4.23463363099402,1
point_mass,4,learned_j,32,0.0,4.714255166584132,1
point_mass,5,learned_j,32,0.0,0.0005895233484854919,0
point_mass,6,learned_j,32,0.0,4.160795516770714e-05,0
point_mass,7,learned_j,32,0.0,0.00019131472223344337,0
point_mass,8,learned_j,32,0.0,4.9225482210346,1
point_mass,9,learned_j,32,0.0,3.9966686058239964,1
point_mass,10,learned_j,32,0.0,0.0005554149444408119,0
point_mass,11,learned_j,32,0.0,0.00015804184936762434,0
point_mass,12,learned_j,32,0.0,1.194107283063155e-06,0
point_mass,13,learned_j,32,0.0,4.032445169730821,1
point_mass,14,learned_j,32,0.0,5.211684077127661,1
point_mass,15,learned_j,32,0.0,0.0005814838321853816,0
point_mass,16,learned_j,32,0.0,0.00013728432979052597,0
point_mass,17,learned_j,32,0.0,5.1528587239615576e-05,0
point_mass,18,learned_j,32,0.0,5.449662353807416,1
point_mass,19,learned_j,32,0.0,3.5454348730469096,1
point_mass,20,learned_j,32,0.0,0.0005511335421164592,0
point_mass,21,learned_j,32,0.0,7.296209179090797e-05,0
point_mass,22,learned_j,32,0.0,2.911531717891497e-05,0
point_mass,23,learned_j,32,0.0,4.482772020109036,1
point_mass,24,learned_j,32,0.0,4.702248510312381,1
point_mass,25,learned_j,32,0.0,0.0006724487725711479,0
point_mass,26,learned_j,32,0.0,4.994425853661026e-05,0
point_mass,27,learned_j,32,0.0,9.630612785533027e-05,0
point_mass,28,learned_j,32,0.0,3.2200290194324808,1
point_mass,29,learned_j,32,0.0,3.7621067930577277,1
point_mass,30,learned_j,32,0.0,0.0005621643802849912,0
point_mass,31,learned_j,32,0.0,3.192828796347831e-05,0
point_mass,32,learned_j,32,0.0,0.00014867004760542364,0
point_mass,33,learned_j,32,0.0,4.583829310424969,1
point_mass,34,learned_j,32,0.0,4.937745885929028,1
point_mass,35,learned_j,32,0.0,0.0008043223660049194,0
point_mass,36,learned_j,32,0.0,0.00012207550486148836,0
point_mass,37,learned_j,32,0.0,0.00016310327000865687,0
point_mass,38,learned_j,32,0.0,3.9299890110657776,1
point_mass,39,learned_j,32,0.0,4.132100154311103,1
point_mass,40,learned_j,32,0.0,0.0006285214977007242,0
point_mass,41,learned_j,32,0.0,8.530837872898783e-05,0
point_mass,42,learned_j,32,0.0,3.91695258519683e-06,0
point_mass,43,learned_j,32,0.0,4.361468047419957,1
point_mass,44,learned_j,32,0.0,4.129906626030969,1
point_mass,45,learned_j,32,0.0,0.0005753356102553538,0
point_mass,46,learned_j,32,0.0,0.00020303273523349544,0
point_mass,47,learned_j,32,0.0,8.999837756546984e-05,0
point_mass,48,learned_j,32,0.0,5.44787474836232,1
point_mass,49,learned_j,32,0.0,3.3850268658650022,1
point_mass,50,learned_j,32,0.0,0.0005993722398482222,0
point_mass,51,learned_j,32,0.0,0.0001243473721437474,0
point_mass,52,learned_j,32,0.0,6.490231127856944e-05,0
point_mass,53,learned_j,32,0.0,4.019705721759098,1
point_mass,54,learned_j,32,0.0,4.283285114112782,1
point_mass,55,learned_j,32,0.0,0.0006020475136955881,0
point_mass,56,learned_j,32,0.0,5.644840928732124e-05,0
point_mass,57,learned_j,32,0.0,0.00011948196448563261,0
point_mass,58,learned_j,32,0.0,4.310870659846118,1
point_mass,59,learned_j,32,0.0,4.6089177736526885,1
point_mass,60,learned_j,32,0.0,0.0006001489833081849,0
point_mass,61,learned_j,32,0.0,4.398062586327602e-05,0
point_mass,62,learned_j,32,0.0,7.171543944292446e-05,0
point_mass,63,learned_j,32,0.0,4.856107878653505,1
point_mass,64,learned_j,32,0.0,4.295106071213394,1
point_mass,65,learned_j,32,0.0,0.0006742188449952315,0
point_mass,66,learned_j,32,0.0,5.946575607498485e-05,0
point_mass,67,learned_j,32,0.0,7.030030272460889e-05,0
point_mass,68,learned_j,32,0.0,5.291593526082577,1
point_mass,69,learned_j,32,0.0,3.8641672145678694,1
point_mass,70,learned_j,32,0.0,0.0005940685770910772,0
point_mass,71,learned_j,32,0.0,0.00013661351365352035,0
point_mass,72,learned_j,32,0.0,8.908975635638535e-06,0
point_mass,73,learned_j,32,0.0,4.6201548575092115,1
point_mass,74,learned_j,32,0.0,4.424191718141732,1
point_mass,75,learned_j,32,0.0,0.0004822208781194659,0
point_mass,76,learned_j,32,0.0,1.2477584262603431e-05,0
point_mass,77,learned_j,32,0.0,9.040977444823512e-05,0
point_mass,78,learned_j,32,0.0,3.338047333987912,1
point_mass,79,learned_j,32,0.0,4.43083670913865,1
point_mass,0,noisy_learned_j,32,0.15,0.0006837084869200335,0
point_mass,1,noisy_learned_j,32,0.15,0.00023114050597037618,0
point_mass,2,noisy_learned_j,32,0.15,6.977547130873485e-05,0
point_mass,3,noisy_learned_j,32,0.15,4.244981116911251,1
point_mass,4,noisy_learned_j,32,0.15,4.732189917985887,1
point_mass,5,noisy_learned_j,32,0.15,0.0005839680702357663,0
point_mass,6,noisy_learned_j,32,0.15,4.2745319519510003e-05,0
point_mass,7,noisy_learned_j,32,0.15,0.00021693309427322336,0
point_mass,8,noisy_learned_j,32,0.15,5.0356351141059505,1
point_mass,9,noisy_learned_j,32,0.15,3.980302743793093,1
point_mass,10,noisy_learned_j,32,0.15,0.0006250695311014858,0
point_mass,11,noisy_learned_j,32,0.15,0.00017374437173537773,0
point_mass,12,noisy_learned_j,32,0.15,1.209143987081223e-06,0
point_mass,13,noisy_learned_j,32,0.15,4.068024224766169,1
point_mass,14,noisy_learned_j,32,0.15,5.300323849499971,1
point_mass,15,noisy_learned_j,32,0.15,0.0005786464771855365,0
point_mass,16,noisy_learned_j,32,0.15,0.00014217081646775284,0
point_mass,17,noisy_learned_j,32,0.15,5.65025467109818e-05,0
point_mass,18,noisy_learned_j,32,0.15,5.437425242228545,1
point_mass,19,noisy_learned_j,32,0.15,3.5381212948326266,1
point_mass,20,noisy_learned_j,32,0.15,0.0005440073350455702,0
point_mass,21,noisy_learned_j,32,0.15,7.597753734627199e-05,0
point_mass,22,noisy_learned_j,32,0.15,3.148021196480956e-05,0
point_mass,23,noisy_learned_j,32,0.15,4.533605398834632,1
point_mass,24,noisy_learned_j,32,0.15,4.709878527871861,1
point_mass,25,noisy_learned_j,32,0.15,0.0006703429601654243,0
point_mass,26,noisy_learned_j,32,0.15,4.929646511140622e-05,0
point_mass,27,noisy_learned_j,32,0.15,0.00010132487460836931,0
point_mass,28,noisy_learned_j,32,0.15,3.237106083867833,1
point_mass,29,noisy_learned_j,32,0.15,3.8074857087826715,1
point_mass,30,noisy_learned_j,32,0.15,0.0006096338024627297,0
point_mass,31,noisy_learned_j,32,0.15,3.2230146922565586e-05,0
point_mass,32,noisy_learned_j,32,0.15,0.0001699940610160857,0
point_mass,33,noisy_learned_j,32,0.15,4.587038826118145,1
point_mass,34,noisy_learned_j,32,0.15,4.941251366530343,1
point_mass,35,noisy_learned_j,32,0.15,0.0008874144710074759,0
point_mass,36,noisy_learned_j,32,0.15,0.00013267887980019066,0
point_mass,37,noisy_learned_j,32,0.15,0.00018554136486557537,0
point_mass,38,noisy_learned_j,32,0.15,3.956776427160001,1
point_mass,39,noisy_learned_j,32,0.15,4.190452669162422,1
point_mass,40,noisy_learned_j,32,0.15,0.0006603620791302271,0
point_mass,41,noisy_learned_j,32,0.15,8.991151535111875e-05,0
point_mass,42,noisy_learned_j,32,0.15,4.108527078212574e-06,0
point_mass,43,noisy_learned_j,32,0.15,4.322531799837651,1
point_mass,44,noisy_learned_j,32,0.15,4.088227195397568,1
point_mass,45,noisy_learned_j,32,0.15,0.0005397909855480242,0
point_mass,46,noisy_learned_j,32,0.15,0.0001995269900987325,0
point_mass,47,noisy_learned_j,32,0.15,9.946980443477237e-05,0
point_mass,48,noisy_learned_j,32,0.15,5.483192497361192,1
point_mass,49,noisy_learned_j,32,0.15,3.4095686968606254,1
point_mass,50,noisy_learned_j,32,0.15,0.0006100824747743478,0
point_mass,51,noisy_learned_j,32,0.15,0.0001280412720686173,0
point_mass,52,noisy_learned_j,32,0.15,6.736514408087087e-05,0
point_mass,53,noisy_learned_j,32,0.15,4.0686793989908905,1
point_mass,54,noisy_learned_j,32,0.15,4.307855460755438,1
point_mass,55,noisy_learned_j,32,0.15,0.0006744714996837961,0
point_mass,56,noisy_learned_j,32,0.15,5.632487971141009e-05,0
point_mass,57,noisy_learned_j,32,0.15,0.000137508920752018,0
point_mass,58,noisy_learned_j,32,0.15,4.349771236934462,1
point_mass,59,noisy_learned_j,32,0.15,4.622013477110893,1
point_mass,60,noisy_learned_j,32,0.15,0.0006245078517726969,0
point_mass,61,noisy_learned_j,32,0.15,4.4957153257219656e-05,0
point_mass,62,noisy_learned_j,32,0.15,7.963512193701863e-05,0
point_mass,63,noisy_learned_j,32,0.15,4.872021777293117,1
point_mass,64,noisy_learned_j,32,0.15,4.318120446696579,1
point_mass,65,noisy_learned_j,32,0.15,0.0006603473774049266,0
point_mass,66,noisy_learned_j,32,0.15,5.90193937080683e-05,0
point_mass,67,noisy_learned_j,32,0.15,7.648246593582511e-05,0
point_mass,68,noisy_learned_j,32,0.15,5.338056389801979,1
point_mass,69,noisy_learned_j,32,0.15,3.8866450087925237,1
point_mass,70,noisy_learned_j,32,0.15,0.000624105835640816,0
point_mass,71,noisy_learned_j,32,0.15,0.00013918406957443192,0
point_mass,72,noisy_learned_j,32,0.15,8.832029291202535e-06,0
point_mass,73,noisy_learned_j,32,0.15,4.60637565349423,1
point_mass,74,noisy_learned_j,32,0.15,4.478443393675124,1
point_mass,75,noisy_learned_j,32,0.15,0.000512580208268875,0
point_mass,76,noisy_learned_j,32,0.15,1.3308629835425697e-05,0
point_mass,77,noisy_learned_j,32,0.15,9.212457562908392e-05,0
point_mass,78,noisy_learned_j,32,0.15,3.3803813806883167,1
point_mass,79,noisy_learned_j,32,0.15,4.417805790249909,1
point_mass,0,noisy_learned_j,32,0.35,0.01028911017131228,0
point_mass,1,noisy_learned_j,32,0.35,0.0002813628209536883,0
point_mass,2,noisy_learned_j,32,0.35,9.337356627337228e-05,0
point_mass,3,noisy_learned_j,32,0.35,4.396352343478208,1
point_mass,4,noisy_learned_j,32,0.35,4.733021978154318,1
point_mass,5,noisy_learned_j,32,0.35,0.006403709495989082,0
point_mass,6,noisy_learned_j,32,0.35,5.154406750439623e-05,0
point_mass,7,noisy_learned_j,32,0.35,0.00022300995862865492,0
point_mass,8,noisy_learned_j,32,0.35,5.002961636046606,1
point_mass,9,noisy_learned_j,32,0.35,4.163057471082208,1
point_mass,10,noisy_learned_j,32,0.35,0.0024007496107949474,0
point_mass,11,noisy_learned_j,32,0.35,0.00020215843441959424,0
point_mass,12,noisy_learned_j,32,0.35,1.5621179093035784e-06,0
point_mass,13,noisy_learned_j,32,0.35,4.283946215468354,1
point_mass,14,noisy_learned_j,32,0.35,5.286109088469789,1
point_mass,15,noisy_learned_j,32,0.35,0.009441036153917804,0
point_mass,16,noisy_learned_j,32,0.35,0.00018423789657199142,0
point_mass,17,noisy_learned_j,32,0.35,7.71518243644824e-05,0
point_mass,18,noisy_learned_j,32,0.35,5.451756315538593,1
point_mass,19,noisy_learned_j,32,0.35,3.5747919875853564,1
point_mass,20,noisy_learned_j,32,0.35,0.004247013265446059,0
point_mass,21,noisy_learned_j,32,0.35,0.0001058072149118444,0
point_mass,22,noisy_learned_j,32,0.35,3.928007547072383e-05,0
point_mass,23,noisy_learned_j,32,0.35,4.751778380480612,1
point_mass,24,noisy_learned_j,32,0.35,4.793631939408496,1
point_mass,25,noisy_learned_j,32,0.35,0.0007761087495697041,0
point_mass,26,noisy_learned_j,32,0.35,7.551839378572117e-05,0
point_mass,27,noisy_learned_j,32,0.35,0.00013954333183188546,0
point_mass,28,noisy_learned_j,32,0.35,3.372962154959459,1
point_mass,29,noisy_learned_j,32,0.35,3.8845482708624566,1
point_mass,30,noisy_learned_j,32,0.35,0.0005683287956898085,0
point_mass,31,noisy_learned_j,32,0.35,4.550128153128009e-05,0
point_mass,32,noisy_learned_j,32,0.35,0.00020621884656550046,0
point_mass,33,noisy_learned_j,32,0.35,4.593547661014438,1
point_mass,34,noisy_learned_j,32,0.35,4.952974468515002,1
point_mass,35,noisy_learned_j,32,0.35,0.00320221095793876,0
point_mass,36,noisy_learned_j,32,0.35,0.00014653298257297193,0
point_mass,37,noisy_learned_j,32,0.35,0.00022563761619401578,0
point_mass,38,noisy_learned_j,32,0.35,4.021094006159562,1
point_mass,39,noisy_learned_j,32,0.35,4.285774386814079,1
point_mass,40,noisy_learned_j,32,0.35,0.0007753339427894646,0
point_mass,41,noisy_learned_j,32,0.35,0.00011207497232602964,0
point_mass,42,noisy_learned_j,32,0.35,4.426830958379469e-06,0
point_mass,43,noisy_learned_j,32,0.35,4.336106241830663,1
point_mass,44,noisy_learned_j,32,0.35,4.282365962582171,1
point_mass,45,noisy_learned_j,32,0.35,0.0004539572204615765,0
point_mass,46,noisy_learned_j,32,0.35,0.0003400554426325479,0
point_mass,47,noisy_learned_j,32,0.35,0.00012113079976815375,0
point_mass,48,noisy_learned_j,32,0.35,5.43036240486093,1
point_mass,49,noisy_learned_j,32,0.35,3.3895009055173126,1
point_mass,50,noisy_learned_j,32,0.35,0.004039484357813498,0
point_mass,51,noisy_learned_j,32,0.35,0.00015158606085290013,0
point_mass,52,noisy_learned_j,32,0.35,8.595482079435155e-05,0
point_mass,53,noisy_learned_j,32,0.35,4.206509718631369,1
point_mass,54,noisy_learned_j,32,0.35,4.531351375671089,1
point_mass,55,noisy_learned_j,32,0.35,0.00626935084134904,0
point_mass,56,noisy_learned_j,32,0.35,7.644917428813823e-05,0
point_mass,57,noisy_learned_j,32,0.35,0.0002113324039489136,0
point_mass,58,noisy_learned_j,32,0.35,4.380447757816106,1
point_mass,59,noisy_learned_j,32,0.35,4.706056205990228,1
point_mass,60,noisy_learned_j,32,0.35,0.0006398046460807422,0
point_mass,61,noisy_learned_j,32,0.35,5.67699060178166e-05,0
point_mass,62,noisy_learned_j,32,0.35,0.00010065854889523991,0
point_mass,63,noisy_learned_j,32,0.35,4.983989379877436,1
point_mass,64,noisy_learned_j,32,0.35,4.405071379151458,1
point_mass,65,noisy_learned_j,32,0.35,0.0007110720116794434,0
point_mass,66,noisy_learned_j,32,0.35,8.432232528520235e-05,0
point_mass,67,noisy_learned_j,32,0.35,8.785417455639858e-05,0
point_mass,68,noisy_learned_j,32,0.35,5.430052903315092,1
point_mass,69,noisy_learned_j,32,0.35,3.94039344279041,1
point_mass,70,noisy_learned_j,32,0.35,0.0017840039232073814,0
point_mass,71,noisy_learned_j,32,0.35,0.00024361595301892894,0
point_mass,72,noisy_learned_j,32,0.35,1.1247713010194097e-05,0
point_mass,73,noisy_learned_j,32,0.35,4.703709461154569,1
point_mass,74,noisy_learned_j,32,0.35,4.568659526733138,1
point_mass,75,noisy_learned_j,32,0.35,0.0005245923882885214,0
point_mass,76,noisy_learned_j,32,0.35,2.077537132185783e-05,0
point_mass,77,noisy_learned_j,32,0.35,0.00011105747797537394,0
point_mass,78,noisy_learned_j,32,0.35,3.4761653175612794,1
point_mass,79,noisy_learned_j,32,0.35,4.569441697829746,1
point_mass,0,noisy_learned_j,32,0.65,0.013002840717385285,0
point_mass,1,noisy_learned_j,32,0.65,0.002909088087555952,0
point_mass,2,noisy_learned_j,32,0.65,0.0017166920058740067,0
point_mass,3,noisy_learned_j,32,0.65,4.375860036710163,1
point_mass,4,noisy_learned_j,32,0.65,4.7510023984965795,1
point_mass,5,noisy_learned_j,32,0.65,0.01837984701377568,0
point_mass,6,noisy_learned_j,32,0.65,0.00019112761287378363,0
point_mass,7,noisy_learned_j,32,0.65,0.0012310371005386897,0
point_mass,8,noisy_learned_j,32,0.65,5.0870719002599625,1
point_mass,9,noisy_learned_j,32,0.65,4.326698565795579,1
point_mass,10,noisy_learned_j,32,0.65,0.01245929611969497,0
point_mass,11,noisy_learned_j,32,0.65,0.0032040162740280594,0
point_mass,12,noisy_learned_j,32,0.65,7.361152544078225e-06,0
point_mass,13,noisy_learned_j,32,0.65,4.23221365767931,1
point_mass,14,noisy_learned_j,32,0.65,5.2450460541053685,1
point_mass,15,noisy_learned_j,32,0.65,0.014121201291512656,0
point_mass,16,noisy_learned_j,32,0.65,0.001839387150052087,0
point_mass,17,noisy_learned_j,32,0.65,0.00021914086457478198,0
point_mass,18,noisy_learned_j,32,0.65,5.758618499760303,1
point_mass,19,noisy_learned_j,32,0.65,3.732717680811257,1
point_mass,20,noisy_learned_j,32,0.65,0.009484990747456266,0
point_mass,21,noisy_learned_j,32,0.65,0.0016398198572232126,0
point_mass,22,noisy_learned_j,32,0.65,0.0007100205536987084,0
point_mass,23,noisy_learned_j,32,0.65,4.634593892748496,1
point_mass,24,noisy_learned_j,32,0.65,4.912355121959186,1
point_mass,25,noisy_learned_j,32,0.65,0.017207242476457794,0
point_mass,26,noisy_learned_j,32,0.65,0.0011976439374690403,0
point_mass,27,noisy_learned_j,32,0.65,0.0008087762505588507,0
point_mass,28,noisy_learned_j,32,0.65,3.2785354010597905,1
point_mass,29,noisy_learned_j,32,0.65,3.917490787025197,1
point_mass,30,noisy_learned_j,32,0.65,0.0014832328843425023,0
point_mass,31,noisy_learned_j,32,0.65,0.00020526257863361138,0
point_mass,32,noisy_learned_j,32,0.65,0.004167633560115708,0
point_mass,33,noisy_learned_j,32,0.65,4.9161588947136785,1
point_mass,34,noisy_learned_j,32,0.65,5.349207421389321,1
point_mass,35,noisy_learned_j,32,0.65,0.034410167589163466,0
point_mass,36,noisy_learned_j,32,0.65,0.003408110208296786,0
point_mass,37,noisy_learned_j,32,0.65,0.0009470926283930617,0
point_mass,38,noisy_learned_j,32,0.65,3.917253768699286,1
point_mass,39,noisy_learned_j,32,0.65,4.401791839550487,1
point_mass,40,noisy_learned_j,32,0.65,0.0014682506789286726,0
point_mass,41,noisy_learned_j,32,0.65,0.0007292593438810827,0
point_mass,42,noisy_learned_j,32,0.65,1.1559511764115415e-05,0
point_mass,43,noisy_learned_j,32,0.65,4.716653233205824,1
point_mass,44,noisy_learned_j,32,0.65,4.091337924146229,1
point_mass,45,noisy_learned_j,32,0.65,0.03730581051391269,0
point_mass,46,noisy_learned_j,32,0.65,0.0004800453324381759,0
point_mass,47,noisy_learned_j,32,0.65,0.000578852397502732,0
point_mass,48,noisy_learned_j,32,0.65,5.484054513103802,1
point_mass,49,noisy_learned_j,32,0.65,3.513344468096493,1
point_mass,50,noisy_learned_j,32,0.65,0.05714438724558479,0
point_mass,51,noisy_learned_j,32,0.65,0.0004145697252902088,0
point_mass,52,noisy_learned_j,32,0.65,0.001008414442726635,0
point_mass,53,noisy_learned_j,32,0.65,4.231506472625727,1
point_mass,54,noisy_learned_j,32,0.65,4.397085709797133,1
point_mass,55,noisy_learned_j,32,0.65,0.0047562703369162665,0
point_mass,56,noisy_learned_j,32,0.65,0.0023019687891262545,0
point_mass,57,noisy_learned_j,32,0.65,0.0012675871278560724,0
point_mass,58,noisy_learned_j,32,0.65,4.524722174465909,1
point_mass,59,noisy_learned_j,32,0.65,4.801134229761535,1
point_mass,60,noisy_learned_j,32,0.65,0.009979172045403821,0
point_mass,61,noisy_learned_j,32,0.65,0.0012517370909825,0
point_mass,62,noisy_learned_j,32,0.65,0.0006937397969041872,0
point_mass,63,noisy_learned_j,32,0.65,5.254357256440234,1
point_mass,64,noisy_learned_j,32,0.65,4.59264558663882,1
point_mass,65,noisy_learned_j,32,0.65,0.0333510443099328,0
point_mass,66,noisy_learned_j,32,0.65,0.0011866000104472116,0
point_mass,67,noisy_learned_j,32,0.65,0.0006768941542526639,0
point_mass,68,noisy_learned_j,32,0.65,5.263710667486531,1
point_mass,69,noisy_learned_j,32,0.65,3.94146423957646,1
point_mass,70,noisy_learned_j,32,0.65,0.015778535363051138,0
point_mass,71,noisy_learned_j,32,0.65,0.0011137929331939238,0
point_mass,72,noisy_learned_j,32,0.65,3.261183093157608e-05,0
point_mass,73,noisy_learned_j,32,0.65,4.798007671644357,1
point_mass,74,noisy_learned_j,32,0.65,4.626757533282067,1
point_mass,75,noisy_learned_j,32,0.65,0.009695393736064851,0
point_mass,76,noisy_learned_j,32,0.65,4.822602536737089e-05,0
point_mass,77,noisy_learned_j,32,0.65,0.00021832343700667426,0
point_mass,78,noisy_learned_j,32,0.65,3.686150970588985,1
point_mass,79,noisy_learned_j,32,0.65,5.136788570995651,1
point_mass,0,learned_j,64,0.0,0.0006396734264740286,0
point_mass,1,learned_j,64,0.0,0.00023189749523012146,0
point_mass,2,learned_j,64,0.0,6.774742212108197e-05,0
point_mass,3,learned_j,64,0.0,4.1812461130691805,1
point_mass,4,learned_j,64,0.0,4.609449568878255,1
point_mass,5,learned_j,64,0.0,0.0005893481198860883,0
point_mass,6,learned_j,64,0.0,4.159064776205779e-05,0
point_mass,7,learned_j,64,0.0,0.0001911289947691288,0
point_mass,8,learned_j,64,0.0,4.904243895507318,1
point_mass,9,learned_j,64,0.0,3.9783987556788816,1
point_mass,10,learned_j,64,0.0,0.0005552287531943415,0
point_mass,11,learned_j,64,0.0,0.00015798968852425013,0
point_mass,12,learned_j,64,0.0,1.19374786988956e-06,0
point_mass,13,learned_j,64,0.0,4.011624151869587,1
point_mass,14,learned_j,64,0.0,5.035784253921941,1
point_mass,15,learned_j,64,0.0,0.0005813152082900223,0
point_mass,16,learned_j,64,0.0,0.00013720659257065922,0
point_mass,17,learned_j,64,0.0,5.1513409090557795e-05,0
point_mass,18,learned_j,64,0.0,5.318390902433504,1
point_mass,19,learned_j,64,0.0,3.431211512348942,1
point_mass,20,learned_j,64,0.0,0.0005509203145550248,0
point_mass,21,learned_j,64,0.0,7.293823906199222e-05,0
