env,dx,dy,residual
point_mass,-0.19411764705882353,0.1811764705882353,0.00011263031053428702
point_mass,-0.19411764705882353,0.19411764705882353,0.00012038869297014053
point_mass,-0.19411764705882353,0.20705882352941177,0.0001286821362636391
point_mass,-0.19411764705882353,0.22,0.0001375106404147827
point_mass,-0.1811764705882353,-0.22,0.00012975225797892922
point_mass,-0.1811764705882353,-0.20705882352941177,0.00012092375382778559
point_mass,-0.1811764705882353,-0.19411764705882353,0.00011263031053428703
point_mass,-0.1811764705882353,-0.1811764705882353,0.00010487192809843352
point_mass,-0.1811764705882353,-0.16823529411764707,9.76486065202251e-05
point_mass,-0.1811764705882353,-0.1552941176470588,9.096034579966172e-05
point_mass,-0.1811764705882353,-0.14235294117647057,8.480714593674342e-05
point_mass,-0.1811764705882353,-0.12941176470588234,7.91890069314702e-05
point_mass,-0.1811764705882353,-0.11647058823529412,7.410592878384207e-05
point_mass,-0.1811764705882353,-0.10352941176470588,6.955791149385897e-05
point_mass,-0.1811764705882353,-0.09058823529411764,6.554495506152094e-05
point_mass,-0.1811764705882353,-0.0776470588235294,6.206705948682801e-05
point_mass,-0.1811764705882353,-0.06470588235294117,5.9124224769780125e-05
point_mass,-0.1811764705882353,-0.051764705882352935,5.671645091037731e-05
point_mass,-0.1811764705882353,-0.0388235294117647,5.4843737908619574e-05
point_mass,-0.1811764705882353,-0.025882352941176467,5.3506085764506905e-05
point_mass,-0.1811764705882353,-0.012941176470588234,5.270349447803929e-05
point_mass,-0.1811764705882353,0.0,5.243596404921676e-05
point_mass,-0.1811764705882353,0.012941176470588234,5.270349447803929e-05
point_mass,-0.1811764705882353,0.025882352941176467,5.3506085764506905e-05
point_mass,-0.1811764705882353,0.03882352941176473,5.4843737908619574e-05
point_mass,-0.1811764705882353,0.05176470588235296,5.6716450910377325e-05
point_mass,-0.1811764705882353,0.0647058823529412,5.9124224769780125e-05
point_mass,-0.1811764705882353,0.07764705882352943,6.206705948682801e-05
point_mass,-0.1811764705882353,0.09058823529411766,6.554495506152095e-05
point_mass,-0.1811764705882353,0.1035294117647059,6.955791149385897e-05
point_mass,-0.1811764705882353,0.11647058823529413,7.410592878384207e-05
point_mass,-0.1811764705882353,0.12941176470588237,7.918900693147021e-05
point_mass,-0.1811764705882353,0.1423529411764706,8.480714593674343e-05
point_mass,-0.1811764705882353,0.15529411764705883,9.096034579966173e-05
point_mass,-0.1811764705882353,0.16823529411764707,9.76486065202251e-05
point_mass,-0.1811764705882353,0.1811764705882353,0.00010487192809843352
point_mass,-0.1811764705882353,0.19411764705882353,0.00011263031053428703
point_mass,-0.1811764705882353,0.20705882352941177,0.00012092375382778559
point_mass,-0.1811764705882353,0.22,0.00012975225797892922
point_mass,-0.16823529411764707,-0.22,0.0001225289364007208
point_mass,-0.16823529411764707,-0.20705882352941177,0.00011370043224957717
point_mass,-0.16823529411764707,-0.19411764705882353,0.00010540698895607861
point_mass,-0.16823529411764707,-0.1811764705882353,9.76486065202251e-05
point_mass,-0.16823529411764707,-0.16823529411764707,9.042528494201667e-05
point_mass,-0.16823529411764707,-0.1552941176470588,8.373702422145328e-05
point_mass,-0.16823529411764707,-0.14235294117647057,7.7583824358535e-05
point_mass,-0.16823529411764707,-0.12941176470588234,7.196568535326178e-05
point_mass,-0.16823529411764707,-0.11647058823529412,6.688260720563362e-05
point_mass,-0.16823529411764707,-0.10352941176470588,6.233458991565054e-05
point_mass,-0.16823529411764707,-0.09058823529411764,5.832163348331251e-05
point_mass,-0.16823529411764707,-0.0776470588235294,5.484373790861957e-05
point_mass,-0.16823529411764707,-0.06470588235294117,5.19009031915717e-05
point_mass,-0.16823529411764707,-0.051764705882352935,4.949312933216888e-05
point_mass,-0.16823529411764707,-0.0388235294117647,4.762041633041114e-05
point_mass,-0.16823529411764707,-0.025882352941176467,4.628276418629847e-05
point_mass,-0.16823529411764707,-0.012941176470588234,4.5480172899830864e-05
point_mass,-0.16823529411764707,0.0,4.521264247100833e-05
point_mass,-0.16823529411764707,0.012941176470588234,4.5480172899830864e-05
point_mass,-0.16823529411764707,0.025882352941176467,4.628276418629847e-05
point_mass,-0.16823529411764707,0.03882352941176473,4.762041633041114e-05
point_mass,-0.16823529411764707,0.05176470588235296,4.9493129332168885e-05
point_mass,-0.16823529411764707,0.0647058823529412,5.19009031915717e-05
point_mass,-0.16823529411764707,0.07764705882352943,5.484373790861957e-05
point_mass,-0.16823529411764707,0.09058823529411766,5.8321633483312525e-05
point_mass,-0.16823529411764707,0.1035294117647059,6.233458991565054e-05
point_mass,-0.16823529411764707,0.11647058823529413,6.688260720563362e-05
point_mass,-0.16823529411764707,0.12941176470588237,7.196568535326179e-05
point_mass,-0.16823529411764707,0.1423529411764706,7.7583824358535e-05
point_mass,-0.16823529411764707,0.15529411764705883,8.37370242214533e-05
point_mass,-0.16823529411764707,0.16823529411764707,9.042528494201667e-05
point_mass,-0.16823529411764707,0.1811764705882353,9.76486065202251e-05
point_mass,-0.16823529411764707,0.19411764705882353,0.00010540698895607861
point_mass,-0.16823529411764707,0.20705882352941177,0.00011370043224957717
point_mass,-0.16823529411764707,0.22,0.0001225289364007208
point_mass,-0.1552941176470588,-0.22,0.00011584067568015742
point_mass,-0.1552941176470588,-0.20705882352941177,0.00010701217152901378
point_mass,-0.1552941176470588,-0.19411764705882353,9.871872823551522e-05
point_mass,-0.1552941176470588,-0.1811764705882353,9.096034579966172e-05
point_mass,-0.1552941176470588,-0.16823529411764707,8.373702422145328e-05
point_mass,-0.1552941176470588,-0.1552941176470588,7.70487635008899e-05
point_mass,-0.1552941176470588,-0.14235294117647057,7.089556363797161e-05
point_mass,-0.1552941176470588,-0.12941176470588234,6.527742463269841e-05
point_mass,-0.1552941176470588,-0.11647058823529412,6.019434648507025e-05
point_mass,-0.1552941176470588,-0.10352941176470588,5.564632919508717e-05
point_mass,-0.1552941176470588,-0.09058823529411764,5.163337276274913e-05
point_mass,-0.1552941176470588,-0.0776470588235294,4.8155477188056195e-05
point_mass,-0.1552941176470588,-0.06470588235294117,4.521264247100831e-05
point_mass,-0.1552941176470588,-0.051764705882352935,4.28048686116055e-05
point_mass,-0.1552941176470588,-0.0388235294117647,4.0932155609847755e-05
point_mass,-0.1552941176470588,-0.025882352941176467,3.959450346573509e-05
point_mass,-0.1552941176470588,-0.012941176470588234,3.8791912179267486e-05
point_mass,-0.1552941176470588,0.0,3.852438175044495e-05
point_mass,-0.1552941176470588,0.012941176470588234,3.8791912179267486e-05
point_mass,-0.1552941176470588,0.025882352941176467,3.959450346573509e-05
point_mass,-0.1552941176470588,0.03882352941176473,4.093215560984776e-05
point_mass,-0.1552941176470588,0.05176470588235296,4.2804868611605506e-05
point_mass,-0.1552941176470588,0.0647058823529412,4.521264247100832e-05
point_mass,-0.1552941176470588,0.07764705882352943,4.81554771880562e-05
point_mass,-0.1552941176470588,0.09058823529411766,5.163337276274915e-05
point_mass,-0.1552941176470588,0.1035294117647059,5.564632919508717e-05
point_mass,-0.1552941176470588,0.11647058823529413,6.019434648507025e-05
point_mass,-0.1552941176470588,0.12941176470588237,6.527742463269841e-05
point_mass,-0.1552941176470588,0.1423529411764706,7.089556363797163e-05
point_mass,-0.1552941176470588,0.15529411764705883,7.704876350088991e-05
point_mass,-0.1552941176470588,0.16823529411764707,8.373702422145328e-05
point_mass,-0.1552941176470588,0.1811764705882353,9.096034579966172e-05
point_mass,-0.1552941176470588,0.19411764705882353,9.871872823551522e-05
point_mass,-0.1552941176470588,0.20705882352941177,0.00010701217152901378
point_mass,-0.1552941176470588,0.22,0.00011584067568015742
point_mass,-0.14235294117647057,-0.22,0.00010968747581723912
point_mass,-0.14235294117647057,-0.20705882352941177,0.00010085897166609549
point_mass,-0.14235294117647057,-0.19411764705882353,9.256552837259693e-05
point_mass,-0.14235294117647057,-0.1811764705882353,8.480714593674342e-05
point_mass,-0.14235294117647057,-0.16823529411764707,7.7583824358535e-05
point_mass,-0.14235294117647057,-0.1552941176470588,7.089556363797163e-05
point_mass,-0.14235294117647057,-0.14235294117647057,6.474236377505335e-05
point_mass,-0.14235294117647057,-0.12941176470588234,5.912422476978011e-05
point_mass,-0.14235294117647057,-0.11647058823529412,5.404114662215196e-05
point_mass,-0.14235294117647057,-0.10352941176470588,4.949312933216888e-05
point_mass,-0.14235294117647057,-0.09058823529411764,4.548017289983085e-05
point_mass,-0.14235294117647057,-0.0776470588235294,4.200227732513791e-05
point_mass,-0.14235294117647057,-0.06470588235294117,3.9059442608090024e-05
point_mass,-0.14235294117647057,-0.051764705882352935,3.665166874868722e-05
point_mass,-0.14235294117647057,-0.0388235294117647,3.477895574692948e-05
point_mass,-0.14235294117647057,-0.025882352941176467,3.3441303602816804e-05
point_mass,-0.14235294117647057,-0.012941176470588234,3.26387123163492e-05
point_mass,-0.14235294117647057,0.0,3.237118188752667e-05
point_mass,-0.14235294117647057,0.012941176470588234,3.26387123163492e-05
point_mass,-0.14235294117647057,0.025882352941176467,3.3441303602816804e-05
point_mass,-0.14235294117647057,0.03882352941176473,3.477895574692948e-05
point_mass,-0.14235294117647057,0.05176470588235296,3.6651668748687224e-05
point_mass,-0.14235294117647057,0.0647058823529412,3.905944260809003e-05
point_mass,-0.14235294117647057,0.07764705882352943,4.200227732513791e-05
point_mass,-0.14235294117647057,0.09058823529411766,4.548017289983086e-05
point_mass,-0.14235294117647057,0.1035294117647059,4.949312933216888e-05
point_mass,-0.14235294117647057,0.11647058823529413,5.404114662215197e-05
point_mass,-0.14235294117647057,0.12941176470588237,5.912422476978012e-05
point_mass,-0.14235294117647057,0.1423529411764706,6.474236377505335e-05
point_mass,-0.14235294117647057,0.15529411764705883,7.089556363797164e-05
point_mass,-0.14235294117647057,0.16823529411764707,7.7583824358535e-05
point_mass,-0.14235294117647057,0.1811764705882353,8.480714593674342e-05
point_mass,-0.14235294117647057,0.19411764705882353,9.256552837259693e-05
point_mass,-0.14235294117647057,0.20705882352941177,0.00010085897166609549
point_mass,-0.14235294117647057,0.22,0.00010968747581723912
point_mass,-0.12941176470588234,-0.22,0.00010406933681196591
point_mass,-0.12941176470588234,-0.20705882352941177,9.524083266082227e-05
point_mass,-0.12941176470588234,-0.19411764705882353,8.694738936732371e-05
point_mass,-0.12941176470588234,-0.1811764705882353,7.91890069314702e-05
point_mass,-0.12941176470588234,-0.16823529411764707,7.196568535326177e-05
point_mass,-0.12941176470588234,-0.1552941176470588,6.527742463269841e-05
point_mass,-0.12941176470588234,-0.14235294117647057,5.912422476978011e-05
point_mass,-0.12941176470588234,-0.12941176470588234,5.3506085764506884e-05
point_mass,-0.12941176470588234,-0.11647058823529412,4.842300761687874e-05
point_mass,-0.12941176470588234,-0.10352941176470588,4.3874990326895644e-05
point_mass,-0.12941176470588234,-0.09058823529411764,3.986203389455763e-05
point_mass,-0.12941176470588234,-0.0776470588235294,3.638413831986468e-05
point_mass,-0.12941176470588234,-0.06470588235294117,3.3441303602816804e-05
point_mass,-0.12941176470588234,-0.051764705882352935,3.103352974341399e-05
point_mass,-0.12941176470588234,-0.0388235294117647,2.916081674165625e-05
point_mass,-0.12941176470588234,-0.025882352941176467,2.782316459754358e-05
point_mass,-0.12941176470588234,-0.012941176470588234,2.702057331107597e-05
point_mass,-0.12941176470588234,0.0,2.6753042882253442e-05
point_mass,-0.12941176470588234,0.012941176470588234,2.702057331107597e-05
point_mass,-0.12941176470588234,0.025882352941176467,2.782316459754358e-05
point_mass,-0.12941176470588234,0.03882352941176473,2.9160816741656256e-05
point_mass,-0.12941176470588234,0.05176470588235296,3.103352974341399e-05
point_mass,-0.12941176470588234,0.0647058823529412,3.344130360281681e-05
point_mass,-0.12941176470588234,0.07764705882352943,3.6384138319864686e-05
point_mass,-0.12941176470588234,0.09058823529411766,3.986203389455763e-05
point_mass,-0.12941176470588234,0.1035294117647059,4.3874990326895644e-05
point_mass,-0.12941176470588234,0.11647058823529413,4.842300761687874e-05
point_mass,-0.12941176470588234,0.12941176470588237,5.35060857645069e-05
point_mass,-0.12941176470588234,0.1423529411764706,5.912422476978012e-05
point_mass,-0.12941176470588234,0.15529411764705883,6.527742463269841e-05
point_mass,-0.12941176470588234,0.16823529411764707,7.196568535326177e-05
point_mass,-0.12941176470588234,0.1811764705882353,7.91890069314702e-05
point_mass,-0.12941176470588234,0.19411764705882353,8.694738936732371e-05
point_mass,-0.12941176470588234,0.20705882352941177,9.524083266082227e-05
point_mass,-0.12941176470588234,0.22,0.00010406933681196591
point_mass,-0.11647058823529412,-0.22,9.898625866433776e-05
point_mass,-0.11647058823529412,-0.20705882352941177,9.015775451319411e-05
point_mass,-0.11647058823529412,-0.19411764705882353,8.186431121969555e-05
point_mass,-0.11647058823529412,-0.1811764705882353,7.410592878384207e-05
point_mass,-0.11647058823529412,-0.16823529411764707,6.688260720563362e-05
point_mass,-0.11647058823529412,-0.1552941176470588,6.019434648507025e-05
point_mass,-0.11647058823529412,-0.14235294117647057,5.404114662215196e-05
point_mass,-0.11647058823529412,-0.12941176470588234,4.842300761687874e-05
point_mass,-0.11647058823529412,-0.11647058823529412,4.333992946925058e-05
point_mass,-0.11647058823529412,-0.10352941176470588,3.879191217926749e-05
point_mass,-0.11647058823529412,-0.09058823529411764,3.477895574692948e-05
point_mass,-0.11647058823529412,-0.0776470588235294,3.130106017223653e-05
point_mass,-0.11647058823529412,-0.06470588235294117,2.8358225455188652e-05
point_mass,-0.11647058823529412,-0.051764705882352935,2.5950451595785846e-05
point_mass,-0.11647058823529412,-0.0388235294117647,2.4077738594028104e-05
point_mass,-0.11647058823529412,-0.025882352941176467,2.274008644991543e-05
point_mass,-0.11647058823529412,-0.012941176470588234,2.1937495163447825e-05
point_mass,-0.11647058823529412,0.0,2.166996473462529e-05
point_mass,-0.11647058823529412,0.012941176470588234,2.1937495163447825e-05
point_mass,-0.11647058823529412,0.025882352941176467,2.274008644991543e-05
point_mass,-0.11647058823529412,0.03882352941176473,2.4077738594028108e-05
point_mass,-0.11647058823529412,0.05176470588235296,2.5950451595785852e-05
point_mass,-0.11647058823529412,0.0647058823529412,2.835822545518866e-05
point_mass,-0.11647058823529412,0.07764705882352943,3.1301060172236535e-05
point_mass,-0.11647058823529412,0.09058823529411766,3.4778955746929486e-05
point_mass,-0.11647058823529412,0.1035294117647059,3.87919121792675e-05
point_mass,-0.11647058823529412,0.11647058823529413,4.333992946925059e-05
point_mass,-0.11647058823529412,0.12941176470588237,4.842300761687875e-05
point_mass,-0.11647058823529412,0.1423529411764706,5.404114662215197e-05
point_mass,-0.11647058823529412,0.15529411764705883,6.019434648507026e-05
point_mass,-0.11647058823529412,0.16823529411764707,6.688260720563362e-05
point_mass,-0.11647058823529412,0.1811764705882353,7.410592878384207e-05
point_mass,-0.11647058823529412,0.19411764705882353,8.186431121969555e-05
point_mass,-0.11647058823529412,0.20705882352941177,9.015775451319411e-05
point_mass,-0.11647058823529412,0.22,9.898625866433776e-05
point_mass,-0.10352941176470588,-0.22,9.443824137435467e-05
point_mass,-0.10352941176470588,-0.20705882352941177,8.560973722321103e-05
point_mass,-0.10352941176470588,-0.19411764705882353,7.731629392971247e-05
point_mass,-0.10352941176470588,-0.1811764705882353,6.955791149385897e-05
point_mass,-0.10352941176470588,-0.16823529411764707,6.233458991565054e-05
point_mass,-0.10352941176470588,-0.1552941176470588,5.564632919508717e-05
point_mass,-0.10352941176470588,-0.14235294117647057,4.949312933216887e-05
point_mass,-0.10352941176470588,-0.12941176470588234,4.3874990326895644e-05
point_mass,-0.10352941176470588,-0.11647058823529412,3.879191217926749e-05
point_mass,-0.10352941176470588,-0.10352941176470588,3.424389488928441e-05
point_mass,-0.10352941176470588,-0.09058823529411764,3.023093845694639e-05
point_mass,-0.10352941176470588,-0.0776470588235294,2.6753042882253446e-05
point_mass,-0.10352941176470588,-0.06470588235294117,2.3810208165205567e-05
point_mass,-0.10352941176470588,-0.051764705882352935,2.1402434305802753e-05
point_mass,-0.10352941176470588,-0.0388235294117647,1.9529721304045015e-05
point_mass,-0.10352941176470588,-0.025882352941176467,1.8192069159932343e-05
point_mass,-0.10352941176470588,-0.012941176470588234,1.738947787346474e-05
point_mass,-0.10352941176470588,0.0,1.7121947444642205e-05
point_mass,-0.10352941176470588,0.012941176470588234,1.738947787346474e-05
point_mass,-0.10352941176470588,0.025882352941176467,1.8192069159932343e-05
point_mass,-0.10352941176470588,0.03882352941176473,1.952972130404502e-05
point_mass,-0.10352941176470588,0.05176470588235296,2.140243430580276e-05
point_mass,-0.10352941176470588,0.0647058823529412,2.3810208165205573e-05
point_mass,-0.10352941176470588,0.07764705882352943,2.6753042882253452e-05
point_mass,-0.10352941176470588,0.09058823529411766,3.0230938456946404e-05
point_mass,-0.10352941176470588,0.1035294117647059,3.424389488928442e-05
point_mass,-0.10352941176470588,0.11647058823529413,3.87919121792675e-05
point_mass,-0.10352941176470588,0.12941176470588237,4.387499032689566e-05
point_mass,-0.10352941176470588,0.1423529411764706,4.9493129332168885e-05
point_mass,-0.10352941176470588,0.15529411764705883,5.5646329195087174e-05
point_mass,-0.10352941176470588,0.16823529411764707,6.233458991565054e-05
point_mass,-0.10352941176470588,0.1811764705882353,6.955791149385897e-05
point_mass,-0.10352941176470588,0.19411764705882353,7.731629392971247e-05
point_mass,-0.10352941176470588,0.20705882352941177,8.560973722321103e-05
point_mass,-0.10352941176470588,0.22,9.443824137435467e-05
point_mass,-0.09058823529411764,-0.22,9.042528494201665e-05
point_mass,-0.09058823529411764,-0.20705882352941177,8.159678079087302e-05
point_mass,-0.09058823529411764,-0.19411764705882353,7.330333749737445e-05
point_mass,-0.09058823529411764,-0.1811764705882353,6.554495506152094e-05
point_mass,-0.09058823529411764,-0.16823529411764707,5.832163348331251e-05
point_mass,-0.09058823529411764,-0.1552941176470588,5.163337276274915e-05
point_mass,-0.09058823529411764,-0.14235294117647057,4.548017289983085e-05
point_mass,-0.09058823529411764,-0.12941176470588234,3.986203389455763e-05
point_mass,-0.09058823529411764,-0.11647058823529412,3.477895574692948e-05
point_mass,-0.09058823529411764,-0.10352941176470588,3.0230938456946397e-05
point_mass,-0.09058823529411764,-0.09058823529411764,2.6217982024608377e-05
point_mass,-0.09058823529411764,-0.0776470588235294,2.2740086449915425e-05
point_mass,-0.09058823529411764,-0.06470588235294117,1.979725173286755e-05
point_mass,-0.09058823529411764,-0.051764705882352935,1.738947787346474e-05
point_mass,-0.09058823529411764,-0.0388235294117647,1.5516764871707e-05
point_mass,-0.09058823529411764,-0.025882352941176467,1.4179112727594324e-05
point_mass,-0.09058823529411764,-0.012941176470588234,1.3376521441126723e-05
point_mass,-0.09058823529411764,0.0,1.3108991012304188e-05
point_mass,-0.09058823529411764,0.012941176470588234,1.3376521441126723e-05
point_mass,-0.09058823529411764,0.025882352941176467,1.4179112727594324e-05
point_mass,-0.09058823529411764,0.03882352941176473,1.5516764871707002e-05
point_mass,-0.09058823529411764,0.05176470588235296,1.7389477873464743e-05
point_mass,-0.09058823529411764,0.0647058823529412,1.9797251732867553e-05
point_mass,-0.09058823529411764,0.07764705882352943,2.2740086449915436e-05
point_mass,-0.09058823529411764,0.09058823529411766,2.621798202460838e-05
point_mass,-0.09058823529411764,0.1035294117647059,3.0230938456946397e-05
point_mass,-0.09058823529411764,0.11647058823529413,3.477895574692948e-05
point_mass,-0.09058823529411764,0.12941176470588237,3.986203389455764e-05
point_mass,-0.09058823529411764,0.1423529411764706,4.5480172899830864e-05
point_mass,-0.09058823529411764,0.15529411764705883,5.1633372762749153e-05
point_mass,-0.09058823529411764,0.16823529411764707,5.832163348331251e-05
point_mass,-0.09058823529411764,0.1811764705882353,6.554495506152094e-05
point_mass,-0.09058823529411764,0.19411764705882353,7.330333749737445e-05
point_mass,-0.09058823529411764,0.20705882352941177,8.159678079087302e-05
point_mass,-0.09058823529411764,0.22,9.042528494201665e-05
point_mass,-0.0776470588235294,-0.22,8.694738936732371e-05
point_mass,-0.0776470588235294,-0.20705882352941177,7.811888521618006e-05
point_mass,-0.0776470588235294,-0.19411764705882353,6.982544192268149e-05
point_mass,-0.0776470588235294,-0.1811764705882353,6.206705948682801e-05
point_mass,-0.0776470588235294,-0.16823529411764707,5.484373790861957e-05
point_mass,-0.0776470588235294,-0.1552941176470588,4.8155477188056195e-05
point_mass,-0.0776470588235294,-0.14235294117647057,4.2002277325137906e-05
point_mass,-0.0776470588235294,-0.12941176470588234,3.638413831986468e-05
point_mass,-0.0776470588235294,-0.11647058823529412,3.130106017223653e-05
point_mass,-0.0776470588235294,-0.10352941176470588,2.6753042882253446e-05
point_mass,-0.0776470588235294,-0.09058823529411764,2.2740086449915425e-05
point_mass,-0.0776470588235294,-0.0776470588235294,1.9262190875222474e-05
point_mass,-0.0776470588235294,-0.06470588235294117,1.6319356158174602e-05
point_mass,-0.0776470588235294,-0.051764705882352935,1.3911582298771788e-05
point_mass,-0.0776470588235294,-0.0388235294117647,1.2038869297014049e-05
point_mass,-0.0776470588235294,-0.025882352941176467,1.0701217152901375e-05
point_mass,-0.0776470588235294,-0.012941176470588234,9.898625866433773e-06
point_mass,-0.0776470588235294,0.0,9.631095437611237e-06
